DATE,DEX,VOLUME_USD,PCT_SHARE
2023-10-24 00:00:00.000,trader joe,86271245.28,8.33271376205863
2023-10-24 00:00:00.000,uniswap,611114034.21,59.02590494111429
2023-10-24 00:00:00.000,woofi,36793070.12,3.5537463350883964
2023-10-25 00:00:00.000,camelot,12969723.71,2.14283416977642
2023-10-25 00:00:00.000,dodo,594205.69,0.09817358371526748
2023-10-25 00:00:00.000,others,56729697.42,9.372777461629767
2023-10-25 00:00:00.000,pancakeswap,58321906.39,9.635839332694136
2023-10-25 00:00:00.000,quickswap,43506222.08,7.188018908916706
2023-10-25 00:00:00.000,ramses-v2,6100522.85,1.0079172932884188
2023-10-25 00:00:00.000,trader joe,65377915.12,10.801620265808918
2023-10-25 00:00:00.000,uniswap,342946729.14,56.661035041759625
2023-10-25 00:00:00.000,woofi,18713339.59,3.091783942410741
2023-10-26 00:00:00.000,camelot,18413186.29,2.3546027635815387
2023-10-26 00:00:00.000,dodo,870931.59,0.1113711606675144
2023-10-26 00:00:00.000,others,76285802.17,9.75511558849908
2023-10-26 00:00:00.000,pancakeswap,59393340.3,7.5949768283541745
2023-10-26 00:00:00.000,quickswap,44648424.25,5.7094574221358725
2023-10-26 00:00:00.000,ramses-v2,9630255.4,1.2314775738271226
2023-10-26 00:00:00.000,trader joe,83146380.88,10.632418263653552
2023-10-26 00:00:00.000,uniswap,460204672.12,58.849086503587856
2023-10-26 00:00:00.000,woofi,29415190.07,3.7614938956932824
2023-10-27 00:00:00.000,camelot,10485823.82,2.0639676993924687
2023-10-27 00:00:00.000,dodo,394232.49,0.07759839754880264
2023-10-27 00:00:00.000,others,50629693.64,9.965650205163975
2023-10-27 00:00:00.000,pancakeswap,75450036.75,14.851140114804515
2023-10-27 00:00:00.000,quickswap,26311565.75,5.179013376599071
2023-10-27 00:00:00.000,ramses-v2,7795729.42,1.5344653879644894
2023-10-27 00:00:00.000,trader joe,54537001.75,10.734741682290686
2023-10-27 00:00:00.000,uniswap,266626929.49,52.481271829679976
2023-10-27 00:00:00.000,woofi,15811037.31,3.1121513065560156
2023-10-28 00:00:00.000,camelot,4943780.52,1.9908495820181966
2023-10-28 00:00:00.000,dodo,156649.5,0.06308241038143002
2023-10-28 00:00:00.000,others,22951606.73,9.242561735945861
2023-10-28 00:00:00.000,pancakeswap,36966457.72,14.886311518650375
2023-10-28 00:00:00.000,quickswap,12555353.43,5.056013313513001
2023-10-28 00:00:00.000,ramses-v2,3246107.97,1.3072005662703727
2023-10-28 00:00:00.000,trader joe,34029288.61,13.703519954319306
2023-10-28 00:00:00.000,uniswap,120185862.39,48.39858341923885
2023-10-28 00:00:00.000,woofi,13290058.66,5.351877499662609
2023-10-29 00:00:00.000,camelot,7851310.8,2.589568365404026
2023-10-29 00:00:00.000,dodo,235429.28,0.07765075556273313
2023-10-29 00:00:00.000,others,25632692.01,8.45433457420136
2023-10-29 00:00:00.000,pancakeswap,39283128.43,12.956606771500054
2023-10-29 00:00:00.000,quickswap,17776139.4,5.863037322284082
2023-10-29 00:00:00.000,ramses-v2,5891439.45,1.9431513558746512
2023-10-29 00:00:00.000,trader joe,45251625.49,14.925173749587707
2023-10-29 00:00:00.000,uniswap,147766341.15,48.73721755016234
2023-10-29 00:00:00.000,woofi,13501835.02,4.453259555423055
2023-10-30 00:00:00.000,camelot,12641685.79,2.7716042664437044
2023-10-30 00:00:00.000,dodo,736492.11,0.16147092311793063
2023-10-30 00:00:00.000,others,40665115.06,8.915551949952407
2023-10-30 00:00:00.000,pancakeswap,41151155.27,9.022112984776166
2023-10-30 00:00:00.000,quickswap,24913870.7,5.462197959418417
2023-10-30 00:00:00.000,ramses-v2,5659111.92,1.2407220842462043
2023-10-30 00:00:00.000,trader joe,54666503.69,11.985261884820545
2023-10-30 00:00:00.000,uniswap,252685396.61,55.399567347757625
2023-10-30 00:00:00.000,woofi,22995055.13,5.041510599466987
2023-10-31 00:00:00.000,camelot,12257610.1,2.469767478320887
2023-10-31 00:00:00.000,dodo,543850.21,0.10957956328990956
2023-10-31 00:00:00.000,others,51803128.46,10.437734672747274
2023-10-31 00:00:00.000,pancakeswap,44774871.3,9.021621676703784
2023-10-31 00:00:00.000,quickswap,27329446.61,5.506569215958746
2023-10-31 00:00:00.000,ramses-v2,6529049.38,1.3155283690313455
2023-10-31 00:00:00.000,trader joe,70667493.54,14.23868730492116
2023-10-31 00:00:00.000,uniswap,264945090.56,53.3833890022224
2023-10-31 00:00:00.000,woofi,17455699.5,3.517122716804491
2023-11-01 00:00:00.000,camelot,18744947.86,2.3794865265231833
2023-11-01 00:00:00.000,dodo,508933.06,0.06460403988406799
2023-11-01 00:00:00.000,others,62855294.94,7.978860680083579
2023-11-01 00:00:00.000,pancakeswap,65100631.79,8.263884080627783
2023-11-01 00:00:00.000,quickswap,37327659.66,4.738378782965201
2023-11-01 00:00:00.000,ramses-v2,13388572.5,1.699547425315101
2023-11-01 00:00:00.000,trader joe,99852884.5,12.67534031445557
2023-11-01 00:00:00.000,uniswap,454933444.84,57.749320539404145
2023-11-01 00:00:00.000,woofi,35060440.28,4.450577610741389
2023-11-02 00:00:00.000,camelot,16227729.5,2.262341692185503
2023-11-02 00:00:00.000,dodo,965602.71,0.13461669230561843
2023-11-02 00:00:00.000,others,65655462.67,9.153165297589533
2023-11-02 00:00:00.000,pancakeswap,102994949.21,14.358741170926676
2023-11-02 00:00:00.000,quickswap,35951609.3,5.01208900607778
2023-11-02 00:00:00.000,ramses-v2,12159954.05,1.6952446133869168
2023-11-02 00:00:00.000,trader joe,97628774.82,13.61063158171796
2023-11-02 00:00:00.000,uniswap,356223235.21,49.6618258728546
2023-11-02 00:00:00.000,woofi,29490584.79,4.11134407295541
2023-11-03 00:00:00.000,camelot,17481186.44,2.921330320908731
2023-11-03 00:00:00.000,dodo,351010.69,0.05865838541220288
2023-11-03 00:00:00.000,others,43575024.68,7.281945151088398
2023-11-03 00:00:00.000,pancakeswap,69849180.9,11.67269342696908
2023-11-03 00:00:00.000,quickswap,30045801.35,5.02103852052707
2023-11-03 00:00:00.000,ramses-v2,11473304.3,1.9173362087088708
2023-11-03 00:00:00.000,trader joe,63756275.57,10.65449084992732
2023-11-03 00:00:00.000,uniswap,338868025.21,56.62919048602271
2023-11-03 00:00:00.000,woofi,22998335.53,3.8433166504356304
2023-11-04 00:00:00.000,camelot,14461766.99,3.4602969096291223
2023-11-04 00:00:00.000,dodo,512955.32,0.12273588073996604
2023-11-04 00:00:00.000,others,33560910.29,8.030188443855382
2023-11-04 00:00:00.000,pancakeswap,79653511.23,19.05886043806861
2023-11-04 00:00:00.000,quickswap,19699535.43,4.713548601404924
2023-11-04 00:00:00.000,ramses-v2,8507147.01,2.035522666685119
2023-11-04 00:00:00.000,trader joe,44633782.08,10.67961738723075
2023-11-04 00:00:00.000,uniswap,199602325.4,47.75926138306606
2023-11-04 00:00:00.000,woofi,17302346.68,4.139968289320066
2023-11-05 00:00:00.000,camelot,17265333.28,2.6182141456070096
2023-11-05 00:00:00.000,dodo,655457.83,0.09939738402517966
2023-11-05 00:00:00.000,others,49385273.36,7.489066049226071
2023-11-05 00:00:00.000,pancakeswap,121336773.93,18.400204197265623
2023-11-05 00:00:00.000,quickswap,31820159.18,4.825391408867303
2023-11-05 00:00:00.000,ramses-v2,11402030.86,1.7290693438788725
2023-11-05 00:00:00.000,trader joe,77803988.61,11.798642995170068
2023-11-05 00:00:00.000,uniswap,327207220.42,49.619579254852056
2023-11-05 00:00:00.000,woofi,22555433.12,3.4204352211078115
2023-11-06 00:00:00.000,camelot,17326857.47,2.552697631101939
2023-11-06 00:00:00.000,dodo,585538.86,0.08626513281061401
2023-11-06 00:00:00.000,others,59191124.77,8.720395157878464
2023-11-06 00:00:00.000,pancakeswap,117535453.95,17.3160352584499
2023-11-06 00:00:00.000,quickswap,28119212.67,4.142692793280109
2023-11-06 00:00:00.000,ramses-v2,11894994.95,1.75244273137283
2023-11-06 00:00:00.000,trader joe,89352124.26,13.163896357279153
2023-11-06 00:00:00.000,uniswap,329499009.47,48.54379060835573
2023-11-06 00:00:00.000,woofi,25262226.84,3.721784329471247
2023-11-07 00:00:00.000,camelot,21931612.58,3.063944790813667
2023-11-07 00:00:00.000,dodo,570397.4,0.07968707891627638
2023-11-07 00:00:00.000,others,54508389.3,7.615066828404574
2023-11-07 00:00:00.000,pancakeswap,95347693.92,13.320501127613845
2023-11-07 00:00:00.000,quickswap,40476176.59,5.654703682303722
2023-11-07 00:00:00.000,ramses-v2,10032045.34,1.4015217963830877
2023-11-07 00:00:00.000,trader joe,86656509.07,12.106303564620227
2023-11-07 00:00:00.000,uniswap,382470750.68,53.432881869034865
2023-11-07 00:00:00.000,woofi,23803023.21,3.325389261909729
2023-11-08 00:00:00.000,camelot,21456694.66,3.538341837736602
2023-11-08 00:00:00.000,dodo,1793391.01,0.29574128460397736
2023-11-08 00:00:00.000,others,49622659.26,8.183083841274442
2023-11-08 00:00:00.000,pancakeswap,74450250.76,12.277307444989724
2023-11-08 00:00:00.000,quickswap,39216888.05,6.467107722413176
2023-11-08 00:00:00.000,ramses-v2,17210845.69,2.8381750466572413
2023-11-08 00:00:00.000,trader joe,70649428.44,11.650528304690438
2023-11-08 00:00:00.000,uniswap,307795514.06,50.75738654642078
2023-11-08 00:00:00.000,woofi,24209690.92,3.992327971213621
2023-11-09 00:00:00.000,camelot,41264879.77,2.91207121549233
2023-11-09 00:00:00.000,dodo,2407038.05,0.16986517976227675
2023-11-09 00:00:00.000,others,120185526.7,8.48151781303142
2023-11-09 00:00:00.000,pancakeswap,139776659.26,9.864068144568968
2023-11-09 00:00:00.000,quickswap,80300447.47,5.666819410886675
2023-11-09 00:00:00.000,ramses-v2,24797183.52,1.749942439099775
2023-11-09 00:00:00.000,trader joe,150836770.4,10.644582506187332
2023-11-09 00:00:00.000,uniswap,806613790.09,56.92290425253943
2023-11-09 00:00:00.000,woofi,50846228.99,3.588229038431793
2023-11-10 00:00:00.000,camelot,31810056.28,3.167673998946674
2023-11-10 00:00:00.000,dodo,595193.54,0.0592699077424904
2023-11-10 00:00:00.000,others,86130108.7,8.576913648121366
2023-11-10 00:00:00.000,pancakeswap,90315415.17,8.993690228644985
2023-11-10 00:00:00.000,quickswap,52974701.07,5.275268352383171
2023-11-10 00:00:00.000,ramses-v2,19255110.2,1.9174411824521578
2023-11-10 00:00:00.000,trader joe,167908502.36,16.720479600731103
2023-11-10 00:00:00.000,uniswap,513050420.55,51.090022067854434
2023-11-10 00:00:00.000,woofi,42169141.46,4.199241013123609
2023-11-11 00:00:00.000,camelot,23846716.57,2.6214308533113817
2023-11-11 00:00:00.000,dodo,526586.9,0.05788684335461933
2023-11-11 00:00:00.000,others,66230764.09,7.28064041497154
2023-11-11 00:00:00.000,pancakeswap,99388650.78,10.925633089104238
2023-11-11 00:00:00.000,quickswap,40563459.82,4.459075310308204
2023-11-11 00:00:00.000,ramses-v2,14631672.83,1.608436049446444
2023-11-11 00:00:00.000,trader joe,178845982.41,19.660248609243173
2023-11-11 00:00:00.000,uniswap,439442016.77,48.30714776270163
2023-11-11 00:00:00.000,woofi,46207368.82,5.079501067558766
2023-11-12 00:00:00.000,camelot,22298489.5,2.357625089151443
2023-11-12 00:00:00.000,dodo,1838361.56,0.19437044544149892
2023-11-12 00:00:00.000,others,68723678.44,7.2661723794753055
2023-11-12 00:00:00.000,pancakeswap,68553223.48,7.2481501322613715
2023-11-12 00:00:00.000,quickswap,56968339.43,6.023277331294724
2023-11-12 00:00:00.000,ramses-v2,14559659.99,1.5393966341055725
2023-11-12 00:00:00.000,trader joe,218023734.41,23.05170609316415
2023-11-12 00:00:00.000,uniswap,441944377.54,46.7268938776199
2023-11-12 00:00:00.000,woofi,52893164.41,5.5924080174860356
2023-11-13 00:00:00.000,camelot,40465706.56,2.9732327954771787
2023-11-13 00:00:00.000,dodo,1106983.0,0.08133598642978232
2023-11-13 00:00:00.000,others,85908148.46,6.312133065593856
2023-11-13 00:00:00.000,pancakeswap,91639918.95,6.7332770278708445
2023-11-13 00:00:00.000,quickswap,90226002.3,6.6293889776864745
2023-11-13 00:00:00.000,ramses-v2,16651293.85,1.2234599904622905
2023-11-13 00:00:00.000,trader joe,200072597.57,14.70040829978854
2023-11-13 00:00:00.000,uniswap,779905170.62,57.30382162514274
2023-11-13 00:00:00.000,woofi,55024454.94,4.042942231548278
2023-11-14 00:00:00.000,camelot,37019743.25,2.828408473660399
2023-11-14 00:00:00.000,dodo,1654952.04,0.126442810308728
2023-11-14 00:00:00.000,others,80335747.27,6.137868293192668
2023-11-14 00:00:00.000,pancakeswap,89484113.36,6.836828196678855
2023-11-14 00:00:00.000,quickswap,106377734.37,8.12754651670641
2023-11-14 00:00:00.000,ramses-v2,15584208.64,1.1906756747338492
2023-11-14 00:00:00.000,trader joe,194999860.57,14.898516563827988
2023-11-14 00:00:00.000,uniswap,725243253.1,55.410545359011195
2023-11-14 00:00:00.000,woofi,58154592.68,4.443168111879896
2023-11-15 00:00:00.000,camelot,43187247.82,3.741758517621706
2023-11-15 00:00:00.000,dodo,1454058.87,0.12598017786690935
2023-11-15 00:00:00.000,others,73786271.18,6.39286878900055
2023-11-15 00:00:00.000,pancakeswap,111153619.54,9.630389146623733
2023-11-15 00:00:00.000,quickswap,64463647.27,5.585153336346213
2023-11-15 00:00:00.000,ramses-v2,14246575.28,1.2343283513470906
2023-11-15 00:00:00.000,trader joe,250433325.22,21.697632403987296
2023-11-15 00:00:00.000,uniswap,526061632.28,45.57816699924333
2023-11-15 00:00:00.000,woofi,69410175.22,6.013722277963163
2023-11-16 00:00:00.000,camelot,60037916.72,4.095184602477878
2023-11-16 00:00:00.000,dodo,1206934.94,0.08232499814294958
2023-11-16 00:00:00.000,others,87408226.31,5.9621126459801275
2023-11-16 00:00:00.000,pancakeswap,100064084.92,6.82536840404583
2023-11-16 00:00:00.000,quickswap,61833320.87,4.2176490688016335
2023-11-16 00:00:00.000,ramses-v2,18981557.0,1.2947314664494605
2023-11-16 00:00:00.000,trader joe,335587768.68,22.89043221615375
2023-11-16 00:00:00.000,uniswap,717612393.09,48.948321049096364
2023-11-16 00:00:00.000,woofi,83329099.9,5.683875548852004
2023-11-17 00:00:00.000,camelot,45935508.42,3.8316783654904714
2023-11-17 00:00:00.000,dodo,1365888.43,0.11393462980864828
2023-11-17 00:00:00.000,others,82202349.93,6.85685163075546
2023-11-17 00:00:00.000,pancakeswap,79993511.6,6.6726029235344
2023-11-17 00:00:00.000,quickswap,52254569.94,4.358778470598818
2023-11-17 00:00:00.000,ramses-v2,12927075.84,1.0783030062995125
2023-11-17 00:00:00.000,trader joe,362831709.14,30.265353710994567
2023-11-17 00:00:00.000,uniswap,492291006.14,41.06411058968257
2023-11-17 00:00:00.000,woofi,69033565.52,5.758386672835545
2023-11-18 00:00:00.000,camelot,30658455.56,5.118310404731485
2023-11-18 00:00:00.000,dodo,936657.94,0.1563714150764729
2023-11-18 00:00:00.000,others,44944829.13,7.503365136079861
2023-11-18 00:00:00.000,pancakeswap,57531325.84,9.6046320098738
2023-11-18 00:00:00.000,quickswap,34166412.3,5.703950194920901
2023-11-18 00:00:00.000,ramses-v2,6023302.73,1.0055670603978253
2023-11-18 00:00:00.000,trader joe,148471817.05,24.786794772789413
2023-11-18 00:00:00.000,uniswap,243635736.52,40.674042524884925
2023-11-18 00:00:00.000,woofi,32627091.09,5.446966481245311
2023-11-19 00:00:00.000,camelot,35459477.04,6.304591170054703
2023-11-19 00:00:00.000,dodo,1006668.01,0.1789826240207444
2023-11-19 00:00:00.000,others,41765264.84,7.425741773580882
2023-11-19 00:00:00.000,pancakeswap,59836192.71,10.638699825821165
2023-11-19 00:00:00.000,quickswap,33262586.64,5.913990490811917
2023-11-19 00:00:00.000,ramses-v2,7573501.55,1.3465463956127652
2023-11-19 00:00:00.000,trader joe,125744865.62,22.35706884715994
2023-11-19 00:00:00.000,uniswap,233269651.18,41.47466081950905
2023-11-19 00:00:00.000,woofi,24520752.9,4.359718053428834
2023-11-20 00:00:00.000,camelot,56224659.71,5.7885522001912975
2023-11-20 00:00:00.000,dodo,1014383.32,0.10443479478772205
2023-11-20 00:00:00.000,others,58401740.73,6.012691344711088
2023-11-20 00:00:00.000,pancakeswap,117515573.04,12.098695348020867
2023-11-20 00:00:00.000,quickswap,46480723.8,4.7853752678403545
2023-11-20 00:00:00.000,ramses-v2,13544236.12,1.3944329444895174
2023-11-20 00:00:00.000,trader joe,161518214.92,16.628942232261252
2023-11-20 00:00:00.000,uniswap,470378214.83,48.42730688669652
2023-11-20 00:00:00.000,woofi,46230065.32,4.759568981001369
2023-11-21 00:00:00.000,camelot,68331161.76,5.133610621272454
2023-11-21 00:00:00.000,dodo,1098664.41,0.08254089553167335
2023-11-21 00:00:00.000,others,81027866.24,6.087493671038495
2023-11-21 00:00:00.000,pancakeswap,209563587.73,15.744176333212245
2023-11-21 00:00:00.000,quickswap,52494110.47,3.9437983508834975
2023-11-21 00:00:00.000,ramses-v2,14191135.55,1.066157259893734
2023-11-21 00:00:00.000,trader joe,242926056.22,18.250645097693145
2023-11-21 00:00:00.000,uniswap,582433350.48,43.757283751579955
2023-11-21 00:00:00.000,woofi,78988695.18,5.934294018894789
2023-11-22 00:00:00.000,camelot,53675817.24,6.289921047560705
2023-11-22 00:00:00.000,dodo,1021095.46,0.11965555730069923
2023-11-22 00:00:00.000,others,69424665.72,8.135426502769242
2023-11-22 00:00:00.000,pancakeswap,91026766.8,10.66683668413802
2023-11-22 00:00:00.000,quickswap,38790608.63,4.545619949829141
2023-11-22 00:00:00.000,ramses-v2,14646448.75,1.716322377593746
2023-11-22 00:00:00.000,trader joe,118783778.92,13.919500988630046
2023-11-22 00:00:00.000,uniswap,420837773.96,49.315250482427466
2023-11-22 00:00:00.000,woofi,45155381.41,5.291466409750939
2023-11-23 00:00:00.000,camelot,32258980.55,5.824350942675957
2023-11-23 00:00:00.000,dodo,1381683.68,0.24946264596349696
2023-11-23 00:00:00.000,others,30591611.89,5.523307944382591
2023-11-23 00:00:00.000,pancakeswap,62757977.63,11.330937306068313
2023-11-23 00:00:00.000,quickswap,25409986.29,4.58776672660676
2023-11-23 00:00:00.000,ramses-v2,8502422.67,1.5351103056802557
2023-11-23 00:00:00.000,trader joe,83765636.52,15.123864911754426
2023-11-23 00:00:00.000,uniswap,283580897.7,51.20046079211542
2023-11-23 00:00:00.000,woofi,25614759.2,4.624738424752781
2023-11-24 00:00:00.000,camelot,43278699.36,6.507593555543012
2023-11-24 00:00:00.000,dodo,910830.36,0.13695683716427012
2023-11-24 00:00:00.000,others,35633844.89,5.358076439323551
2023-11-24 00:00:00.000,pancakeswap,63922056.93,9.611628165498583
2023-11-24 00:00:00.000,quickswap,34030495.95,5.116989175068236
2023-11-24 00:00:00.000,ramses-v2,9895894.69,1.4879943589639406
2023-11-24 00:00:00.000,trader joe,116379256.11,17.499345134209356
2023-11-24 00:00:00.000,uniswap,326647797.36,49.116335113270736
2023-11-24 00:00:00.000,woofi,34350331.72,5.165081220958316
2023-11-25 00:00:00.000,camelot,19952170.83,5.736254362885708
2023-11-25 00:00:00.000,dodo,1038308.03,0.2985138317957538
2023-11-25 00:00:00.000,others,28950851.96,8.32337755524361
2023-11-25 00:00:00.000,pancakeswap,52633968.52,15.132279797087076
2023-11-25 00:00:00.000,quickswap,17514586.47,5.035448218076253
2023-11-25 00:00:00.000,ramses-v2,5592482.23,1.6078401124635069
2023-11-25 00:00:00.000,trader joe,59759751.8,17.18094436482514
2023-11-25 00:00:00.000,uniswap,143714103.34,41.31784252031099
2023-11-25 00:00:00.000,woofi,18669545.48,5.367499237311971
2023-11-26 00:00:00.000,camelot,33751209.89,6.15114937917018
2023-11-26 00:00:00.000,dodo,986046.08,0.17970664614966161
2023-11-26 00:00:00.000,others,30463182.74,5.551907271158828
2023-11-26 00:00:00.000,pancakeswap,56878420.0,10.366077512819519
2023-11-26 00:00:00.000,quickswap,32880572.07,5.992475858919227
2023-11-26 00:00:00.000,ramses-v2,6381439.62,1.1630157403158796
2023-11-26 00:00:00.000,trader joe,97172895.81,17.70973543413469
2023-11-26 00:00:00.000,uniswap,265014867.19,48.29889183527092
2023-11-26 00:00:00.000,woofi,25168980.81,4.5870403220611085
2023-11-27 00:00:00.000,camelot,35931241.18,5.52123982214361
2023-11-27 00:00:00.000,dodo,1085646.22,0.16682176695749984
2023-11-27 00:00:00.000,others,36064778.96,5.541759405784016
2023-11-27 00:00:00.000,pancakeswap,65648828.44,10.087681748710523
2023-11-27 00:00:00.000,quickswap,31916547.78,4.9043369725388715
2023-11-27 00:00:00.000,ramses-v2,11242566.68,1.7275469707757216
2023-11-27 00:00:00.000,trader joe,116029762.09,17.829279534093647
2023-11-27 00:00:00.000,uniswap,323441347.6,49.70040526991095
2023-11-27 00:00:00.000,woofi,29421394.08,4.520928509085147
2023-11-28 00:00:00.000,camelot,32882760.49,5.250204791718509
2023-11-28 00:00:00.000,dodo,397643.69,0.06348952385763126
2023-11-28 00:00:00.000,others,32843248.73,5.2438961719861625
2023-11-28 00:00:00.000,pancakeswap,59222492.7,9.455721183919813
2023-11-28 00:00:00.000,quickswap,28073544.19,4.482344366181871
2023-11-28 00:00:00.000,ramses-v2,9951881.37,1.5889607343421719
2023-11-28 00:00:00.000,trader joe,114732798.59,18.318738449823275
2023-11-28 00:00:00.000,uniswap,314619630.47,50.23354082345478
2023-11-28 00:00:00.000,woofi,33589863.6,5.36310395471579
2023-11-29 00:00:00.000,camelot,26106298.3,4.414998086474243
2023-11-29 00:00:00.000,dodo,1597378.22,0.27014254198863696
2023-11-29 00:00:00.000,others,30489612.55,5.156287556309393
2023-11-29 00:00:00.000,pancakeswap,52896534.93,8.945661227546301
2023-11-29 00:00:00.000,quickswap,30193709.57,5.106245567381302
2023-11-29 00:00:00.000,ramses-v2,7608598.51,1.2867373028676676
2023-11-29 00:00:00.000,trader joe,117820966.42,19.92543467148102
2023-11-29 00:00:00.000,uniswap,285341582.35,48.255885441513655
2023-11-29 00:00:00.000,woofi,39254710.2,6.638607604437776
2023-11-30 00:00:00.000,camelot,27069192.74,5.598124326123241
2023-11-30 00:00:00.000,dodo,1489840.25,0.3081108116400567
2023-11-30 00:00:00.000,others,26694856.73,5.520708662351772
2023-11-30 00:00:00.000,pancakeswap,54005169.36,11.168698499230585
2023-11-30 00:00:00.000,quickswap,26970458.47,5.577705293903921
2023-11-30 00:00:00.000,ramses-v2,11033997.5,2.2819184307574965
2023-11-30 00:00:00.000,trader joe,92906738.07,19.213852272804317
2023-11-30 00:00:00.000,uniswap,215289737.65,44.52362983555879
2023-11-30 00:00:00.000,woofi,28080408.89,5.807251867629811
2023-12-01 00:00:00.000,camelot,46964415.69,7.129551280235745
2023-12-01 00:00:00.000,dodo,1061442.64,0.16113497041804267
2023-12-01 00:00:00.000,others,32254755.23,4.896514266496075
2023-12-01 00:00:00.000,pancakeswap,60863003.38,9.23946135157104
2023-12-01 00:00:00.000,quickswap,29250359.24,4.440424374561136
